R1,R2,R3,R4,marker
GREEN,GREEN,GREEN,GREEN,38
RED,RED,RED,RED,38
YELLOW,GREEN,GREEN,YELLOW,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
GREEN,GREEN,GREEN,GREEN,38
RED,RED,RED,RED,37
RED,RED,RED,RED,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,YELLOW,YELLOW,RED,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,YELLOW,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
YELLOW,YELLOW,YELLOW,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,GREEN,YELLOW,37
GREEN,GREEN,GREEN,YELLOW,37
GREEN,GREEN,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,YELLOW,GREEN,GREEN,37
RED,RED,RED,RED,37
YELLOW,YELLOW,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,YELLOW,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,YELLOW,37
RED,RED,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
YELLOW,RED,RED,RED,37
RED,YELLOW,RED,RED,37
RED,YELLOW,RED,YELLOW,37
GREEN,GREEN,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
GREEN,GREEN,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,YELLOW,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,YELLOW,YELLOW,RED,37
YELLOW,RED,RED,YELLOW,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
GREEN,YELLOW,YELLOW,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,RED,YELLOW,RED,37
YELLOW,GREEN,GREEN,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
RED,RED,RED,RED,37
RED,RED,RED,RED,37
RED,YELLOW,YELLOW,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
YELLOW,GREEN,GREEN,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
YELLOW,YELLOW,YELLOW,YELLOW,37
GREEN,YELLOW,YELLOW,YELLOW,37
GREEN,GREEN,YELLOW,YELLOW,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,37
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
YELLOW,GREEN,GREEN,GREEN,36
YELLOW,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
YELLOW,YELLOW,YELLOW,YELLOW,36
GREEN,GREEN,GREEN,YELLOW,36
GREEN,GREEN,GREEN,YELLOW,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
YELLOW,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,YELLOW,36
YELLOW,RED,RED,YELLOW,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,GREEN,GREEN,GREEN,36
GREEN,YELLOW,GREEN,YELLOW,36
GREEN,YELLOW,GREEN,YELLOW,36
GREEN,YELLOW,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
YELLOW,YELLOW,YELLOW,YELLOW,36
RED,RED,RED,YELLOW,36
YELLOW,YELLOW,YELLOW,YELLOW,36
YELLOW,YELLOW,YELLOW,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
YELLOW,GREEN,YELLOW,RED,36
GREEN,YELLOW,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
YELLOW,YELLOW,YELLOW,YELLOW,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,YELLOW,36
GREEN,GREEN,GREEN,YELLOW,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,YELLOW,YELLOW,36
YELLOW,YELLOW,YELLOW,GREEN,36
YELLOW,YELLOW,YELLOW,GREEN,36
GREEN,YELLOW,YELLOW,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
GREEN,GREEN,RED,RED,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
YELLOW,YELLOW,YELLOW,RED,36
GREEN,GREEN,GREEN,YELLOW,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
RED,RED,RED,RED,36
RED,RED,RED,RED,36
GREEN,GREEN,YELLOW,YELLOW,36
YELLOW,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
GREEN,GREEN,GREEN,GREEN,36
YELLOW,YELLOW,YELLOW,YELLOW,35
YELLOW,YELLOW,YELLOW,YELLOW,35
YELLOW,YELLOW,YELLOW,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
YELLOW,YELLOW,GREEN,YELLOW,35
YELLOW,GREEN,GREEN,YELLOW,35
YELLOW,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,RED,RED,RED,35
YELLOW,YELLOW,YELLOW,RED,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
YELLOW,YELLOW,YELLOW,RED,35
GREEN,GREEN,YELLOW,RED,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,YELLOW,RED,RED,35
RED,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,GREEN,YELLOW,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
RED,RED,RED,RED,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,RED,RED,RED,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,RED,RED,RED,35
GREEN,YELLOW,YELLOW,YELLOW,35
GREEN,GREEN,YELLOW,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,YELLOW,RED,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,GREEN,GREEN,YELLOW,35
YELLOW,GREEN,GREEN,YELLOW,35
YELLOW,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
YELLOW,RED,RED,RED,35
YELLOW,RED,YELLOW,RED,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,YELLOW,RED,RED,35
GREEN,YELLOW,GREEN,YELLOW,35
YELLOW,YELLOW,YELLOW,YELLOW,35
YELLOW,YELLOW,YELLOW,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
YELLOW,YELLOW,YELLOW,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,YELLOW,RED,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,YELLOW,YELLOW,RED,35
YELLOW,GREEN,YELLOW,YELLOW,35
YELLOW,GREEN,YELLOW,YELLOW,35
YELLOW,GREEN,YELLOW,YELLOW,35
YELLOW,GREEN,GREEN,YELLOW,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
RED,RED,RED,RED,35
YELLOW,RED,RED,RED,35
YELLOW,RED,RED,RED,35
YELLOW,GREEN,YELLOW,YELLOW,35
GREEN,GREEN,YELLOW,YELLOW,35
GREEN,GREEN,YELLOW,YELLOW,35
GREEN,GREEN,GREEN,YELLOW,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
GREEN,GREEN,GREEN,GREEN,35
