index,marker,R1,R2,R3,R4
578,38,GREEN,GREEN,GREEN,GREEN
579,38,GREEN,GREEN,GREEN,GREEN
580,38,GREEN,GREEN,GREEN,GREEN
581,38,GREEN,GREEN,GREEN,GREEN
582,38,GREEN,GREEN,GREEN,GREEN
583,38,GREEN,GREEN,GREEN,GREEN
584,38,GREEN,GREEN,GREEN,GREEN
585,38,GREEN,GREEN,GREEN,GREEN
586,38,GREEN,GREEN,GREEN,GREEN
587,38,GREEN,GREEN,GREEN,GREEN
588,38,GREEN,GREEN,GREEN,GREEN
589,38,GREEN,GREEN,GREEN,GREEN
590,38,YELLOW,GREEN,GREEN,YELLOW
591,38,YELLOW,GREEN,GREEN,GREEN
592,38,GREEN,GREEN,GREEN,GREEN
593,38,GREEN,GREEN,GREEN,GREEN
594,38,GREEN,GREEN,GREEN,GREEN
595,38,GREEN,GREEN,GREEN,GREEN
596,38,GREEN,GREEN,GREEN,GREEN
597,38,GREEN,GREEN,GREEN,GREEN
598,38,RED,YELLOW,YELLOW,YELLOW
599,38,RED,YELLOW,YELLOW,YELLOW
600,38,GREEN,GREEN,GREEN,GREEN
601,38,GREEN,GREEN,GREEN,GREEN
602,38,GREEN,GREEN,GREEN,GREEN
603,38,GREEN,GREEN,GREEN,GREEN
604,38,GREEN,GREEN,GREEN,GREEN
605,38,GREEN,GREEN,GREEN,GREEN
606,38,GREEN,GREEN,GREEN,GREEN
607,38,GREEN,GREEN,GREEN,GREEN
608,38,GREEN,GREEN,GREEN,GREEN
609,38,GREEN,GREEN,GREEN,GREEN
610,38,GREEN,GREEN,GREEN,GREEN
611,38,RED,YELLOW,YELLOW,YELLOW
612,38,RED,YELLOW,YELLOW,YELLOW
613,38,YELLOW,YELLOW,GREEN,GREEN
614,38,GREEN,GREEN,GREEN,GREEN
615,38,GREEN,GREEN,GREEN,GREEN
616,38,GREEN,GREEN,GREEN,GREEN
617,38,GREEN,GREEN,GREEN,GREEN
618,38,GREEN,GREEN,GREEN,GREEN
619,38,GREEN,GREEN,GREEN,GREEN
620,38,GREEN,GREEN,GREEN,GREEN
621,38,GREEN,GREEN,GREEN,GREEN
622,38,GREEN,GREEN,GREEN,GREEN
623,38,GREEN,GREEN,GREEN,GREEN
624,38,YELLOW,YELLOW,RED,RED
625,38,YELLOW,YELLOW,RED,RED
626,38,GREEN,GREEN,GREEN,GREEN
627,38,GREEN,GREEN,GREEN,GREEN
628,38,RED,YELLOW,YELLOW,YELLOW
629,38,RED,YELLOW,YELLOW,YELLOW
630,38,GREEN,GREEN,GREEN,GREEN
631,38,GREEN,GREEN,GREEN,GREEN
632,38,GREEN,GREEN,GREEN,GREEN
633,38,GREEN,GREEN,GREEN,GREEN
634,38,GREEN,GREEN,GREEN,GREEN
635,38,GREEN,GREEN,GREEN,GREEN
636,38,GREEN,GREEN,GREEN,GREEN
637,38,GREEN,GREEN,GREEN,GREEN
638,38,GREEN,GREEN,GREEN,GREEN
639,38,GREEN,GREEN,GREEN,GREEN
640,38,GREEN,GREEN,GREEN,GREEN
641,38,GREEN,GREEN,GREEN,GREEN
642,38,GREEN,GREEN,GREEN,GREEN
643,38,GREEN,GREEN,GREEN,GREEN
644,38,RED,RED,YELLOW,YELLOW
645,38,GREEN,GREEN,GREEN,GREEN
646,38,GREEN,GREEN,GREEN,GREEN
647,38,GREEN,GREEN,GREEN,GREEN
648,38,GREEN,GREEN,GREEN,GREEN
649,38,GREEN,GREEN,GREEN,GREEN
650,38,GREEN,GREEN,GREEN,GREEN
651,38,GREEN,GREEN,GREEN,GREEN
652,38,GREEN,GREEN,GREEN,GREEN
653,38,GREEN,GREEN,GREEN,GREEN
654,37,YELLOW,YELLOW,YELLOW,RED
655,37,YELLOW,YELLOW,RED,RED
656,37,GREEN,GREEN,GREEN,GREEN
657,37,GREEN,GREEN,GREEN,GREEN
658,37,GREEN,GREEN,GREEN,GREEN
659,37,GREEN,GREEN,GREEN,GREEN
660,37,GREEN,GREEN,GREEN,GREEN
661,37,GREEN,GREEN,GREEN,GREEN
662,37,GREEN,GREEN,GREEN,GREEN
663,37,GREEN,GREEN,GREEN,GREEN
664,37,GREEN,GREEN,GREEN,GREEN
665,37,GREEN,GREEN,GREEN,GREEN
666,37,GREEN,GREEN,GREEN,GREEN
667,37,YELLOW,YELLOW,YELLOW,RED
668,37,YELLOW,YELLOW,GREEN,RED
669,37,GREEN,GREEN,GREEN,GREEN
670,37,GREEN,GREEN,GREEN,GREEN
671,37,GREEN,GREEN,GREEN,GREEN
672,37,GREEN,GREEN,GREEN,GREEN
673,37,GREEN,GREEN,GREEN,GREEN
674,37,GREEN,GREEN,GREEN,GREEN
675,37,GREEN,GREEN,GREEN,GREEN
676,37,GREEN,GREEN,GREEN,GREEN
677,37,GREEN,GREEN,GREEN,GREEN
678,37,GREEN,GREEN,GREEN,GREEN
679,37,GREEN,GREEN,GREEN,GREEN
680,37,GREEN,GREEN,GREEN,GREEN
681,37,GREEN,GREEN,GREEN,GREEN
682,37,GREEN,GREEN,GREEN,GREEN
683,37,GREEN,GREEN,GREEN,GREEN
684,37,GREEN,GREEN,GREEN,GREEN
685,37,GREEN,GREEN,GREEN,GREEN
686,37,GREEN,GREEN,GREEN,GREEN
687,37,GREEN,GREEN,GREEN,GREEN
688,37,GREEN,GREEN,GREEN,GREEN
689,37,YELLOW,RED,YELLOW,YELLOW
690,37,YELLOW,YELLOW,RED,RED
691,37,YELLOW,YELLOW,RED,YELLOW
692,37,YELLOW,GREEN,GREEN,GREEN
693,37,GREEN,GREEN,GREEN,GREEN
694,37,GREEN,GREEN,GREEN,GREEN
695,37,GREEN,GREEN,GREEN,GREEN
696,37,GREEN,GREEN,GREEN,GREEN
697,37,YELLOW,YELLOW,RED,RED
698,37,GREEN,GREEN,GREEN,GREEN
699,37,GREEN,GREEN,GREEN,GREEN
700,37,GREEN,GREEN,GREEN,GREEN
701,37,GREEN,GREEN,GREEN,GREEN
702,37,GREEN,GREEN,GREEN,GREEN
703,37,RED,YELLOW,YELLOW,YELLOW
704,37,YELLOW,YELLOW,YELLOW,RED
705,37,YELLOW,RED,YELLOW,YELLOW
706,37,RED,YELLOW,YELLOW,YELLOW
707,37,GREEN,GREEN,GREEN,GREEN
708,37,GREEN,GREEN,GREEN,GREEN
709,37,GREEN,GREEN,GREEN,GREEN
710,37,GREEN,GREEN,GREEN,GREEN
711,37,GREEN,GREEN,GREEN,GREEN
712,37,GREEN,GREEN,GREEN,GREEN
713,37,GREEN,GREEN,GREEN,GREEN
714,37,GREEN,GREEN,GREEN,GREEN
715,37,GREEN,GREEN,GREEN,GREEN
716,37,GREEN,GREEN,GREEN,GREEN
717,37,RED,RED,GREEN,GREEN
718,37,GREEN,GREEN,GREEN,GREEN
719,37,GREEN,GREEN,GREEN,GREEN
720,37,GREEN,GREEN,GREEN,GREEN
721,37,GREEN,GREEN,GREEN,GREEN
722,37,GREEN,GREEN,GREEN,GREEN
723,37,GREEN,GREEN,GREEN,GREEN
724,37,GREEN,GREEN,GREEN,GREEN
725,37,GREEN,GREEN,GREEN,GREEN
726,37,GREEN,GREEN,GREEN,GREEN
727,37,GREEN,GREEN,GREEN,GREEN
728,37,GREEN,GREEN,GREEN,GREEN
729,37,GREEN,GREEN,GREEN,GREEN
730,37,GREEN,GREEN,GREEN,GREEN
731,37,GREEN,GREEN,GREEN,GREEN
732,37,GREEN,GREEN,GREEN,GREEN
733,37,GREEN,GREEN,GREEN,GREEN
734,37,GREEN,GREEN,GREEN,GREEN
735,37,GREEN,GREEN,GREEN,GREEN
736,37,GREEN,GREEN,GREEN,GREEN
737,37,YELLOW,RED,YELLOW,YELLOW
738,37,YELLOW,YELLOW,GREEN,GREEN
739,37,YELLOW,YELLOW,YELLOW,RED
740,37,GREEN,GREEN,GREEN,GREEN
741,37,GREEN,GREEN,GREEN,GREEN
742,37,GREEN,GREEN,GREEN,GREEN
743,37,GREEN,GREEN,GREEN,GREEN
744,37,GREEN,GREEN,GREEN,GREEN
745,37,GREEN,GREEN,GREEN,GREEN
746,37,YELLOW,YELLOW,RED,RED
747,37,YELLOW,YELLOW,RED,RED
748,37,GREEN,GREEN,GREEN,GREEN
749,37,GREEN,GREEN,GREEN,GREEN
750,37,RED,YELLOW,YELLOW,YELLOW
751,37,YELLOW,YELLOW,YELLOW,RED
752,37,YELLOW,RED,YELLOW,YELLOW
753,37,YELLOW,YELLOW,YELLOW,RED
754,37,YELLOW,YELLOW,YELLOW,RED
755,37,YELLOW,YELLOW,YELLOW,RED
756,37,GREEN,GREEN,GREEN,GREEN
757,37,GREEN,GREEN,GREEN,GREEN
758,37,GREEN,GREEN,GREEN,GREEN
759,37,GREEN,GREEN,GREEN,GREEN
760,37,GREEN,GREEN,GREEN,GREEN
761,37,GREEN,GREEN,GREEN,GREEN
762,37,GREEN,GREEN,GREEN,GREEN
763,37,YELLOW,YELLOW,RED,RED
764,37,YELLOW,RED,YELLOW,GREEN
765,37,RED,YELLOW,GREEN,GREEN
766,37,GREEN,GREEN,GREEN,GREEN
767,37,GREEN,GREEN,GREEN,GREEN
768,37,GREEN,GREEN,GREEN,GREEN
769,37,GREEN,GREEN,GREEN,GREEN
770,37,GREEN,GREEN,GREEN,GREEN
771,37,GREEN,GREEN,GREEN,GREEN
772,37,GREEN,GREEN,GREEN,GREEN
773,37,RED,YELLOW,YELLOW,YELLOW
774,37,RED,YELLOW,YELLOW,YELLOW
775,37,YELLOW,RED,YELLOW,YELLOW
776,37,YELLOW,RED,YELLOW,YELLOW
777,37,RED,GREEN,YELLOW,YELLOW
778,37,RED,YELLOW,YELLOW,YELLOW
779,37,GREEN,GREEN,GREEN,GREEN
780,37,GREEN,GREEN,GREEN,GREEN
781,37,GREEN,GREEN,GREEN,GREEN
782,37,GREEN,GREEN,GREEN,GREEN
783,37,GREEN,GREEN,GREEN,GREEN
784,37,GREEN,GREEN,GREEN,GREEN
785,37,GREEN,GREEN,GREEN,GREEN
786,37,GREEN,GREEN,GREEN,GREEN
787,37,GREEN,GREEN,GREEN,GREEN
788,37,GREEN,GREEN,GREEN,GREEN
789,37,GREEN,GREEN,GREEN,GREEN
790,37,GREEN,GREEN,GREEN,GREEN
791,37,GREEN,GREEN,GREEN,GREEN
792,37,GREEN,GREEN,GREEN,GREEN
793,37,RED,YELLOW,YELLOW,YELLOW
794,37,YELLOW,YELLOW,YELLOW,RED
795,37,YELLOW,YELLOW,YELLOW,RED
796,37,GREEN,GREEN,GREEN,GREEN
797,37,GREEN,GREEN,GREEN,GREEN
798,37,GREEN,GREEN,GREEN,GREEN
799,37,GREEN,GREEN,GREEN,GREEN
800,37,GREEN,GREEN,GREEN,GREEN
801,37,GREEN,GREEN,GREEN,GREEN
802,37,GREEN,GREEN,GREEN,GREEN
803,37,YELLOW,YELLOW,YELLOW,RED
804,37,GREEN,GREEN,GREEN,GREEN
805,37,GREEN,GREEN,GREEN,GREEN
806,37,GREEN,GREEN,GREEN,GREEN
807,37,GREEN,GREEN,GREEN,GREEN
808,37,GREEN,GREEN,GREEN,GREEN
809,37,GREEN,GREEN,GREEN,GREEN
810,37,GREEN,GREEN,GREEN,GREEN
811,37,YELLOW,YELLOW,YELLOW,RED
812,37,YELLOW,RED,YELLOW,YELLOW
813,37,YELLOW,RED,YELLOW,YELLOW
814,37,GREEN,GREEN,GREEN,GREEN
815,37,GREEN,GREEN,GREEN,GREEN
816,37,GREEN,GREEN,GREEN,GREEN
817,37,GREEN,GREEN,GREEN,GREEN
818,37,GREEN,GREEN,GREEN,GREEN
819,37,GREEN,GREEN,GREEN,GREEN
820,37,GREEN,GREEN,GREEN,GREEN
821,37,GREEN,GREEN,GREEN,GREEN
822,37,GREEN,GREEN,GREEN,GREEN
823,37,GREEN,GREEN,GREEN,GREEN
824,37,YELLOW,GREEN,GREEN,YELLOW
825,37,GREEN,YELLOW,RED,YELLOW
826,37,YELLOW,YELLOW,RED,YELLOW
827,37,YELLOW,YELLOW,RED,YELLOW
828,37,GREEN,GREEN,GREEN,GREEN
829,37,GREEN,GREEN,GREEN,GREEN
830,37,GREEN,GREEN,GREEN,GREEN
831,37,GREEN,GREEN,GREEN,GREEN
832,37,YELLOW,YELLOW,YELLOW,RED
833,37,YELLOW,RED,YELLOW,YELLOW
834,37,YELLOW,YELLOW,GREEN,YELLOW
835,37,GREEN,GREEN,GREEN,GREEN
836,37,GREEN,GREEN,GREEN,GREEN
837,37,GREEN,GREEN,GREEN,GREEN
838,37,GREEN,GREEN,GREEN,GREEN
839,37,GREEN,GREEN,GREEN,GREEN
840,37,GREEN,GREEN,GREEN,GREEN
841,37,GREEN,GREEN,GREEN,GREEN
842,37,RED,YELLOW,YELLOW,YELLOW
843,37,YELLOW,YELLOW,RED,YELLOW
844,37,YELLOW,GREEN,GREEN,YELLOW
845,37,YELLOW,GREEN,GREEN,YELLOW
846,37,YELLOW,GREEN,GREEN,GREEN
847,37,GREEN,GREEN,GREEN,GREEN
848,37,GREEN,GREEN,GREEN,GREEN
849,37,GREEN,GREEN,GREEN,GREEN
850,37,GREEN,GREEN,GREEN,GREEN
851,37,GREEN,GREEN,GREEN,GREEN
852,37,GREEN,GREEN,GREEN,GREEN
853,37,GREEN,GREEN,GREEN,GREEN
854,37,GREEN,GREEN,GREEN,GREEN
855,37,GREEN,GREEN,GREEN,GREEN
856,36,GREEN,GREEN,GREEN,GREEN
857,36,GREEN,GREEN,GREEN,GREEN
858,36,GREEN,GREEN,GREEN,GREEN
859,36,GREEN,GREEN,GREEN,GREEN
860,36,YELLOW,YELLOW,RED,YELLOW
861,36,RED,RED,YELLOW,YELLOW
862,36,YELLOW,YELLOW,RED,YELLOW
863,36,GREEN,GREEN,GREEN,GREEN
864,36,GREEN,GREEN,GREEN,GREEN
865,36,GREEN,GREEN,GREEN,GREEN
866,36,GREEN,GREEN,GREEN,GREEN
867,36,GREEN,GREEN,GREEN,GREEN
868,36,GREEN,GREEN,GREEN,GREEN
869,36,GREEN,GREEN,GREEN,GREEN
870,36,GREEN,GREEN,GREEN,GREEN
871,36,GREEN,GREEN,GREEN,GREEN
872,36,GREEN,GREEN,GREEN,GREEN
873,36,GREEN,GREEN,GREEN,GREEN
874,36,GREEN,GREEN,GREEN,GREEN
875,36,GREEN,GREEN,GREEN,GREEN
876,36,GREEN,GREEN,GREEN,GREEN
877,36,GREEN,GREEN,GREEN,GREEN
878,36,GREEN,GREEN,GREEN,GREEN
879,36,GREEN,GREEN,GREEN,GREEN
880,36,GREEN,GREEN,GREEN,GREEN
881,36,GREEN,GREEN,GREEN,GREEN
882,36,GREEN,GREEN,GREEN,GREEN
883,36,GREEN,GREEN,GREEN,GREEN
884,36,GREEN,GREEN,GREEN,GREEN
885,36,GREEN,GREEN,GREEN,GREEN
886,36,GREEN,GREEN,GREEN,GREEN
887,36,GREEN,GREEN,GREEN,GREEN
888,36,GREEN,GREEN,GREEN,GREEN
889,36,RED,RED,YELLOW,YELLOW
890,36,RED,RED,YELLOW,YELLOW
891,36,YELLOW,YELLOW,RED,YELLOW
892,36,YELLOW,YELLOW,RED,YELLOW
893,36,YELLOW,YELLOW,RED,YELLOW
894,36,GREEN,GREEN,GREEN,GREEN
895,36,GREEN,GREEN,GREEN,GREEN
896,36,GREEN,GREEN,GREEN,GREEN
897,36,GREEN,GREEN,GREEN,GREEN
898,36,GREEN,GREEN,GREEN,GREEN
899,36,GREEN,GREEN,GREEN,GREEN
900,36,GREEN,GREEN,GREEN,GREEN
901,36,GREEN,GREEN,GREEN,GREEN
902,36,GREEN,GREEN,GREEN,GREEN
903,36,GREEN,GREEN,GREEN,GREEN
904,36,GREEN,GREEN,GREEN,GREEN
905,36,GREEN,GREEN,GREEN,GREEN
906,36,GREEN,GREEN,GREEN,GREEN
907,36,GREEN,GREEN,GREEN,GREEN
908,36,GREEN,GREEN,GREEN,GREEN
909,36,GREEN,GREEN,GREEN,GREEN
910,36,GREEN,GREEN,GREEN,GREEN
911,36,GREEN,GREEN,GREEN,GREEN
912,36,GREEN,GREEN,GREEN,GREEN
913,36,GREEN,GREEN,GREEN,GREEN
914,36,YELLOW,YELLOW,YELLOW,GREEN
915,36,YELLOW,YELLOW,YELLOW,GREEN
916,36,GREEN,GREEN,GREEN,GREEN
917,36,GREEN,GREEN,GREEN,GREEN
918,36,GREEN,GREEN,GREEN,GREEN
919,36,YELLOW,YELLOW,YELLOW,RED
920,36,YELLOW,YELLOW,RED,YELLOW
921,36,YELLOW,YELLOW,RED,YELLOW
922,36,YELLOW,GREEN,GREEN,GREEN
923,36,GREEN,GREEN,GREEN,GREEN
924,36,GREEN,GREEN,GREEN,GREEN
925,36,GREEN,GREEN,GREEN,GREEN
926,36,GREEN,GREEN,GREEN,GREEN
927,36,GREEN,GREEN,GREEN,GREEN
928,36,GREEN,GREEN,GREEN,GREEN
929,36,GREEN,GREEN,GREEN,GREEN
930,36,GREEN,GREEN,GREEN,GREEN
931,36,GREEN,GREEN,GREEN,GREEN
932,36,GREEN,GREEN,GREEN,GREEN
933,36,GREEN,GREEN,GREEN,GREEN
934,36,GREEN,GREEN,GREEN,GREEN
935,36,GREEN,GREEN,GREEN,GREEN
936,36,GREEN,GREEN,GREEN,GREEN
937,36,GREEN,GREEN,GREEN,GREEN
938,36,GREEN,GREEN,GREEN,GREEN
939,36,GREEN,GREEN,GREEN,GREEN
940,36,GREEN,GREEN,GREEN,GREEN
941,36,GREEN,GREEN,GREEN,GREEN
942,36,GREEN,GREEN,GREEN,GREEN
943,36,GREEN,GREEN,GREEN,GREEN
944,36,GREEN,YELLOW,GREEN,GREEN
945,36,YELLOW,RED,YELLOW,GREEN
946,36,GREEN,YELLOW,YELLOW,GREEN
947,36,GREEN,GREEN,GREEN,GREEN
948,36,YELLOW,YELLOW,RED,YELLOW
949,36,YELLOW,YELLOW,RED,YELLOW
950,36,YELLOW,YELLOW,RED,YELLOW
951,36,GREEN,GREEN,GREEN,YELLOW
952,36,GREEN,GREEN,GREEN,GREEN
953,36,GREEN,GREEN,GREEN,GREEN
954,36,GREEN,GREEN,GREEN,GREEN
955,36,GREEN,GREEN,GREEN,GREEN
956,36,GREEN,GREEN,GREEN,GREEN
957,36,GREEN,GREEN,GREEN,GREEN
958,36,GREEN,GREEN,GREEN,GREEN
959,36,GREEN,GREEN,GREEN,GREEN
960,36,GREEN,GREEN,GREEN,GREEN
961,36,GREEN,GREEN,GREEN,GREEN
962,36,GREEN,GREEN,GREEN,GREEN
963,36,GREEN,GREEN,GREEN,GREEN
964,36,GREEN,GREEN,GREEN,GREEN
965,36,GREEN,GREEN,GREEN,GREEN
966,36,GREEN,GREEN,GREEN,GREEN
967,36,YELLOW,YELLOW,RED,RED
968,36,YELLOW,YELLOW,YELLOW,RED
969,36,YELLOW,YELLOW,YELLOW,RED
970,36,GREEN,GREEN,GREEN,GREEN
971,36,GREEN,GREEN,GREEN,GREEN
972,36,GREEN,GREEN,GREEN,GREEN
973,36,GREEN,GREEN,GREEN,GREEN
974,36,GREEN,GREEN,GREEN,GREEN
975,36,GREEN,GREEN,GREEN,GREEN
976,36,GREEN,GREEN,GREEN,GREEN
977,36,GREEN,GREEN,GREEN,GREEN
978,36,GREEN,GREEN,GREEN,GREEN
979,36,GREEN,GREEN,GREEN,GREEN
980,36,GREEN,GREEN,GREEN,GREEN
981,36,GREEN,GREEN,GREEN,GREEN
982,36,GREEN,GREEN,GREEN,GREEN
983,36,RED,RED,YELLOW,YELLOW
984,36,GREEN,GREEN,GREEN,GREEN
985,36,GREEN,GREEN,GREEN,GREEN
986,36,GREEN,GREEN,GREEN,GREEN
987,36,GREEN,GREEN,GREEN,GREEN
988,36,GREEN,GREEN,GREEN,GREEN
989,36,GREEN,GREEN,GREEN,GREEN
990,36,GREEN,GREEN,GREEN,GREEN
991,36,GREEN,GREEN,GREEN,GREEN
992,36,GREEN,GREEN,GREEN,GREEN
993,36,GREEN,GREEN,GREEN,GREEN
994,36,GREEN,GREEN,GREEN,GREEN
995,36,GREEN,GREEN,GREEN,GREEN
996,36,GREEN,GREEN,GREEN,GREEN
997,36,GREEN,GREEN,GREEN,GREEN
998,36,GREEN,GREEN,GREEN,GREEN
999,36,GREEN,GREEN,GREEN,GREEN
1000,36,GREEN,GREEN,GREEN,GREEN
1001,36,GREEN,GREEN,GREEN,GREEN
1002,36,GREEN,GREEN,GREEN,GREEN
1003,36,GREEN,GREEN,GREEN,GREEN
1004,36,GREEN,GREEN,GREEN,GREEN
1005,36,GREEN,GREEN,GREEN,GREEN
1006,36,YELLOW,YELLOW,RED,YELLOW
1007,36,YELLOW,YELLOW,RED,YELLOW
1008,36,YELLOW,YELLOW,RED,YELLOW
1009,36,RED,RED,YELLOW,YELLOW
1010,36,GREEN,GREEN,GREEN,GREEN
1011,36,GREEN,GREEN,GREEN,GREEN
1012,36,GREEN,GREEN,GREEN,GREEN
1013,36,GREEN,GREEN,GREEN,GREEN
1014,36,GREEN,GREEN,GREEN,GREEN
1015,36,GREEN,GREEN,GREEN,GREEN
1016,36,GREEN,GREEN,GREEN,GREEN
1017,36,GREEN,GREEN,GREEN,GREEN
1018,36,GREEN,GREEN,GREEN,GREEN
1019,36,GREEN,GREEN,GREEN,GREEN
1020,36,GREEN,GREEN,GREEN,GREEN
1021,36,GREEN,GREEN,GREEN,GREEN
1022,36,GREEN,GREEN,GREEN,GREEN
1023,36,GREEN,GREEN,GREEN,GREEN
1024,36,GREEN,GREEN,GREEN,GREEN
1025,36,GREEN,GREEN,GREEN,GREEN
1026,36,GREEN,GREEN,GREEN,GREEN
1027,36,GREEN,GREEN,GREEN,GREEN
1028,36,GREEN,GREEN,GREEN,GREEN
1029,36,GREEN,GREEN,GREEN,GREEN
1030,36,GREEN,GREEN,GREEN,GREEN
1031,36,GREEN,GREEN,GREEN,GREEN
1032,36,GREEN,GREEN,GREEN,GREEN
1033,36,GREEN,GREEN,GREEN,GREEN
1034,36,GREEN,GREEN,GREEN,GREEN
1035,36,GREEN,GREEN,GREEN,GREEN
1036,36,GREEN,GREEN,GREEN,GREEN
1037,36,YELLOW,YELLOW,RED,YELLOW
1038,36,YELLOW,YELLOW,RED,YELLOW
1039,36,GREEN,GREEN,YELLOW,YELLOW
1040,36,GREEN,GREEN,GREEN,GREEN
1041,36,GREEN,GREEN,GREEN,GREEN
1042,36,GREEN,GREEN,GREEN,GREEN
1043,36,GREEN,GREEN,GREEN,GREEN
1044,36,GREEN,GREEN,GREEN,GREEN
1045,36,GREEN,GREEN,GREEN,GREEN
1046,36,GREEN,GREEN,GREEN,GREEN
1047,36,GREEN,GREEN,GREEN,GREEN
1048,36,GREEN,GREEN,GREEN,GREEN
1049,36,GREEN,GREEN,GREEN,GREEN
1050,36,GREEN,GREEN,GREEN,GREEN
1051,36,GREEN,GREEN,GREEN,GREEN
1052,36,GREEN,GREEN,GREEN,GREEN
1053,36,GREEN,GREEN,GREEN,GREEN
1054,36,GREEN,GREEN,GREEN,GREEN
1055,36,GREEN,GREEN,GREEN,GREEN
1056,36,GREEN,GREEN,GREEN,GREEN
1057,36,GREEN,GREEN,GREEN,GREEN
1058,36,GREEN,GREEN,GREEN,GREEN
1059,36,GREEN,GREEN,GREEN,GREEN
1060,36,GREEN,GREEN,GREEN,GREEN
1061,36,GREEN,GREEN,GREEN,GREEN
1062,36,GREEN,GREEN,GREEN,GREEN
1063,36,YELLOW,YELLOW,YELLOW,RED
1064,36,YELLOW,YELLOW,YELLOW,RED
1065,36,YELLOW,GREEN,YELLOW,YELLOW
1066,36,GREEN,GREEN,GREEN,GREEN
1067,36,GREEN,GREEN,GREEN,GREEN
1068,36,GREEN,GREEN,GREEN,GREEN
1069,36,GREEN,GREEN,GREEN,GREEN
1070,36,GREEN,GREEN,GREEN,GREEN
1071,36,RED,RED,YELLOW,YELLOW
1072,36,YELLOW,YELLOW,RED,YELLOW
1073,36,GREEN,GREEN,GREEN,GREEN
1074,36,GREEN,GREEN,GREEN,GREEN
1075,36,GREEN,GREEN,GREEN,GREEN
1076,36,GREEN,GREEN,GREEN,GREEN
1077,36,GREEN,GREEN,GREEN,GREEN
1078,36,GREEN,GREEN,GREEN,GREEN
1079,36,GREEN,GREEN,GREEN,GREEN
1080,36,GREEN,GREEN,GREEN,GREEN
1081,36,GREEN,GREEN,GREEN,GREEN
1082,36,GREEN,GREEN,GREEN,GREEN
1083,35,GREEN,GREEN,GREEN,GREEN
1084,35,GREEN,YELLOW,YELLOW,GREEN
1085,35,GREEN,YELLOW,YELLOW,GREEN
1086,35,GREEN,GREEN,GREEN,GREEN
1087,35,GREEN,GREEN,GREEN,GREEN
1088,35,GREEN,GREEN,GREEN,GREEN
1089,35,GREEN,GREEN,GREEN,GREEN
1090,35,GREEN,GREEN,GREEN,GREEN
1091,35,GREEN,GREEN,GREEN,GREEN
1092,35,GREEN,GREEN,GREEN,GREEN
1093,35,GREEN,GREEN,GREEN,GREEN
1094,35,GREEN,GREEN,GREEN,GREEN
1095,35,GREEN,GREEN,GREEN,GREEN
1096,35,GREEN,GREEN,GREEN,GREEN
1097,35,GREEN,GREEN,GREEN,GREEN
1098,35,GREEN,GREEN,GREEN,GREEN
1099,35,GREEN,GREEN,GREEN,GREEN
1100,35,GREEN,GREEN,GREEN,GREEN
1101,35,GREEN,GREEN,GREEN,GREEN
1102,35,GREEN,GREEN,GREEN,GREEN
1103,35,GREEN,GREEN,GREEN,GREEN
1104,35,GREEN,GREEN,GREEN,GREEN
1105,35,GREEN,GREEN,GREEN,GREEN
1106,35,GREEN,GREEN,GREEN,GREEN
1107,35,GREEN,GREEN,GREEN,GREEN
1108,35,GREEN,GREEN,GREEN,GREEN
1109,35,GREEN,GREEN,GREEN,GREEN
1110,35,GREEN,GREEN,GREEN,GREEN
1111,35,GREEN,GREEN,GREEN,GREEN
1112,35,GREEN,GREEN,GREEN,GREEN
1113,35,GREEN,GREEN,GREEN,GREEN
1114,35,GREEN,GREEN,GREEN,GREEN
1115,35,GREEN,GREEN,GREEN,GREEN
1116,35,GREEN,GREEN,GREEN,GREEN
1117,35,GREEN,GREEN,GREEN,GREEN
1118,35,YELLOW,YELLOW,YELLOW,RED
1119,35,GREEN,GREEN,GREEN,YELLOW
1120,35,GREEN,GREEN,GREEN,GREEN
1121,35,GREEN,GREEN,GREEN,GREEN
1122,35,GREEN,GREEN,GREEN,GREEN
1123,35,GREEN,GREEN,GREEN,GREEN
1124,35,GREEN,GREEN,GREEN,GREEN
1125,35,GREEN,GREEN,GREEN,GREEN
1126,35,GREEN,GREEN,GREEN,GREEN
1127,35,GREEN,GREEN,GREEN,GREEN
1128,35,RED,YELLOW,YELLOW,YELLOW
1129,35,RED,YELLOW,YELLOW,YELLOW
1130,35,RED,YELLOW,YELLOW,YELLOW
1131,35,GREEN,GREEN,GREEN,YELLOW
1132,35,GREEN,GREEN,GREEN,YELLOW
1133,35,GREEN,GREEN,GREEN,GREEN
1134,35,GREEN,GREEN,GREEN,GREEN
1135,35,GREEN,GREEN,GREEN,GREEN
1136,35,GREEN,GREEN,GREEN,GREEN
1137,35,GREEN,GREEN,GREEN,GREEN
1138,35,GREEN,GREEN,GREEN,GREEN
1139,35,GREEN,GREEN,GREEN,GREEN
1140,35,GREEN,GREEN,GREEN,GREEN
1141,35,GREEN,GREEN,GREEN,GREEN
1142,35,GREEN,GREEN,GREEN,GREEN
1143,35,GREEN,GREEN,GREEN,GREEN
1144,35,GREEN,GREEN,GREEN,GREEN
1145,35,GREEN,GREEN,GREEN,GREEN
1146,35,GREEN,GREEN,GREEN,GREEN
1147,35,GREEN,GREEN,GREEN,GREEN
1148,35,GREEN,GREEN,GREEN,GREEN
1149,35,GREEN,GREEN,GREEN,GREEN
1150,35,GREEN,GREEN,GREEN,GREEN
